week_end,pathogen,geography,percent_visits
11/9/2024,Influenza,Tennessee,0.3
11/9/2024,Influenza,Texas,0.6
11/9/2024,Influenza,Utah,0.2
11/9/2024,Influenza,Vermont,0
11/9/2024,Influenza,Virginia,0.2
11/9/2024,Influenza,Washington,0.3
11/9/2024,Influenza,West Virginia,0.2
11/9/2024,Influenza,Wisconsin,0.1
11/9/2024,Influenza,Wyoming,0
11/9/2024,RSV,Alabama,0.7
11/9/2024,RSV,Alaska,0.3
11/9/2024,RSV,Arizona,0
11/9/2024,RSV,Arkansas,0.2
11/9/2024,RSV,California,0.1
11/9/2024,RSV,Colorado,0.1
11/9/2024,RSV,Connecticut,0.1
11/9/2024,RSV,Delaware,0.4
11/9/2024,RSV,District of Columbia,0.3
11/9/2024,RSV,Florida,0.5
11/9/2024,RSV,Georgia,0.5
11/9/2024,RSV,Hawaii,0.4
11/9/2024,RSV,Idaho,0.1
11/9/2024,RSV,Illinois,0.2
11/9/2024,RSV,Indiana,0.1
11/9/2024,RSV,Iowa,0.1
11/9/2024,RSV,Kansas,0
11/9/2024,RSV,Kentucky,0.2
11/9/2024,RSV,Louisiana,0.5
11/9/2024,RSV,Maine,0
11/9/2024,RSV,Maryland,0.5
11/9/2024,RSV,Massachusetts,0.2
11/9/2024,RSV,Michigan,0.2
11/9/2024,RSV,Minnesota,0
11/9/2024,RSV,Mississippi,0.6
11/9/2024,RSV,Montana,0
11/9/2024,RSV,United States,0.3
11/9/2024,RSV,Nebraska,0
11/9/2024,RSV,Nevada,0.1
11/9/2024,RSV,New Hampshire,0
11/9/2024,RSV,New Jersey,0.3
11/9/2024,RSV,New Mexico,0
11/9/2024,RSV,New York,0.2
11/9/2024,RSV,North Carolina,0.2
11/9/2024,RSV,North Dakota,0
11/9/2024,RSV,Ohio,0.1
11/9/2024,RSV,Oklahoma,0
11/9/2024,RSV,Oregon,0
11/9/2024,RSV,Pennsylvania,0.1
11/9/2024,RSV,Rhode Island,0.1
11/9/2024,RSV,South Carolina,0.3
11/9/2024,RSV,Tennessee,0.5
11/9/2024,RSV,Texas,0.6
11/9/2024,RSV,Utah,0
11/9/2024,RSV,Vermont,0.1
11/9/2024,RSV,Virginia,0.3
11/9/2024,RSV,Washington,0.1
11/9/2024,RSV,West Virginia,0.1
11/9/2024,RSV,Wisconsin,0
11/9/2024,RSV,Wyoming,0
11/16/2024,COVID-19,Alabama,0.4
11/16/2024,COVID-19,Alaska,0.7
11/16/2024,COVID-19,Arizona,1.4
11/16/2024,COVID-19,Arkansas,0.4
11/16/2024,COVID-19,California,0.4
11/16/2024,COVID-19,Colorado,0.9
11/16/2024,COVID-19,Connecticut,0.7
11/16/2024,COVID-19,Delaware,0.5
11/16/2024,COVID-19,District of Columbia,0.3
11/16/2024,COVID-19,Florida,0.3
11/16/2024,COVID-19,Georgia,0.2
11/16/2024,COVID-19,Hawaii,0.5
11/16/2024,COVID-19,Idaho,0.6
11/16/2024,COVID-19,Illinois,0.6
11/16/2024,COVID-19,Indiana,0.6
11/16/2024,COVID-19,Iowa,0.5
11/16/2024,COVID-19,Kansas,0.6
11/16/2024,COVID-19,Kentucky,0.9
11/16/2024,COVID-19,Louisiana,0.3
11/16/2024,COVID-19,Maine,1
11/16/2024,COVID-19,Maryland,0.3
11/16/2024,COVID-19,Massachusetts,0.6
11/16/2024,COVID-19,Michigan,0.8
11/16/2024,COVID-19,Minnesota,1
11/16/2024,COVID-19,Mississippi,0.4
11/16/2024,COVID-19,Montana,1
11/16/2024,COVID-19,United States,0.5
11/16/2024,COVID-19,Nebraska,0.5
11/16/2024,COVID-19,Nevada,0.5
11/16/2024,COVID-19,New Hampshire,0.8
11/16/2024,COVID-19,New Jersey,0.4
11/16/2024,COVID-19,New Mexico,1.8
11/16/2024,COVID-19,New York,0.3
11/16/2024,COVID-19,North Carolina,0.5
11/16/2024,COVID-19,North Dakota,0.5
11/16/2024,COVID-19,Ohio,0.5
11/16/2024,COVID-19,Oklahoma,0.4
11/16/2024,COVID-19,Oregon,0.5
11/16/2024,COVID-19,Pennsylvania,0.5
11/16/2024,COVID-19,Rhode Island,0.4
11/16/2024,COVID-19,South Carolina,0.4
11/16/2024,COVID-19,Tennessee,0.4
11/16/2024,COVID-19,Texas,0.3
11/16/2024,COVID-19,Utah,0.8
11/16/2024,COVID-19,Vermont,0.6
11/16/2024,COVID-19,Virginia,0.4
11/16/2024,COVID-19,Washington,0.4
11/16/2024,COVID-19,West Virginia,0.8
11/16/2024,COVID-19,Wisconsin,0.7
11/16/2024,COVID-19,Wyoming,0
11/16/2024,Influenza,Alabama,0.9
11/16/2024,Influenza,Alaska,0.8
11/16/2024,Influenza,Arizona,1.7
11/16/2024,Influenza,Arkansas,0.3
11/16/2024,Influenza,California,0.5
11/16/2024,Influenza,Colorado,0.4
11/16/2024,Influenza,Connecticut,0.1
11/16/2024,Influenza,Delaware,0.2
11/16/2024,Influenza,District of Columbia,0.2
11/16/2024,Influenza,Florida,1.5
11/16/2024,Influenza,Georgia,0.3
11/16/2024,Influenza,Hawaii,0.9
11/16/2024,Influenza,Idaho,0.4
11/16/2024,Influenza,Illinois,0.2
11/16/2024,Influenza,Indiana,0.3
11/16/2024,Influenza,Iowa,0.1
11/16/2024,Influenza,Kansas,0.2
11/16/2024,Influenza,Kentucky,0.3
11/16/2024,Influenza,Louisiana,1.2
11/16/2024,Influenza,Maine,0
11/16/2024,Influenza,Maryland,0.2
11/16/2024,Influenza,Massachusetts,0.2
11/16/2024,Influenza,Michigan,0.2
11/16/2024,Influenza,Minnesota,0.3
11/16/2024,Influenza,Mississippi,0.6
11/16/2024,Influenza,Montana,0.1
11/16/2024,Influenza,United States,0.5
11/16/2024,Influenza,Nebraska,0.1
11/16/2024,Influenza,Nevada,0.9
11/16/2024,Influenza,New Hampshire,0.3
11/16/2024,Influenza,New Jersey,0.2
11/16/2024,Influenza,New Mexico,0.6
11/16/2024,Influenza,New York,0.1
11/16/2024,Influenza,North Carolina,1
11/16/2024,Influenza,North Dakota,0.1
11/16/2024,Influenza,Ohio,0.2
11/16/2024,Influenza,Oklahoma,0.2
11/16/2024,Influenza,Oregon,0.5
11/16/2024,Influenza,Pennsylvania,0.2
11/16/2024,Influenza,Rhode Island,0.1
11/16/2024,Influenza,South Carolina,0.2
11/16/2024,Influenza,Tennessee,0.4
11/16/2024,Influenza,Texas,0.7
11/16/2024,Influenza,Utah,0.3
11/16/2024,Influenza,Vermont,0.1
11/16/2024,Influenza,Virginia,0.2
11/16/2024,Influenza,Washington,0.4
11/16/2024,Influenza,West Virginia,0.1
11/16/2024,Influenza,Wisconsin,0.1
11/16/2024,Influenza,Wyoming,0
11/16/2024,RSV,Alabama,0.9
11/16/2024,RSV,Alaska,0.4
11/16/2024,RSV,Arizona,0
11/16/2024,RSV,Arkansas,0.5
11/16/2024,RSV,California,0.1
11/16/2024,RSV,Colorado,0
11/16/2024,RSV,Connecticut,0.2
11/16/2024,RSV,Delaware,0.5
11/16/2024,RSV,District of Columbia,0.5
11/16/2024,RSV,Florida,0.6
11/16/2024,RSV,Georgia,0.6
11/16/2024,RSV,Hawaii,0.6
11/16/2024,RSV,Idaho,0.1
11/16/2024,RSV,Illinois,0.3
11/16/2024,RSV,Indiana,0.1
11/16/2024,RSV,Iowa,0.1
11/16/2024,RSV,Kansas,0.1
11/16/2024,RSV,Kentucky,0.3
11/16/2024,RSV,Louisiana,0.6
11/16/2024,RSV,Maine,0
11/16/2024,RSV,Maryland,0.6
11/16/2024,RSV,Massachusetts,0.4
11/16/2024,RSV,Michigan,0.2
11/16/2024,RSV,Minnesota,0.1
11/16/2024,RSV,Mississippi,0.9
11/16/2024,RSV,Montana,0
11/16/2024,RSV,United States,0.4
11/16/2024,RSV,Nebraska,0
11/16/2024,RSV,Nevada,0.1
11/16/2024,RSV,New Hampshire,0.2
11/16/2024,RSV,New Jersey,0.4
11/16/2024,RSV,New Mexico,0
11/16/2024,RSV,New York,0.3
11/16/2024,RSV,North Carolina,0.2
11/16/2024,RSV,North Dakota,0
11/16/2024,RSV,Ohio,0.1
11/16/2024,RSV,Oklahoma,0.1
11/16/2024,RSV,Oregon,0.1
11/16/2024,RSV,Pennsylvania,0.2
11/16/2024,RSV,Rhode Island,0.2
11/16/2024,RSV,South Carolina,0.5
11/16/2024,RSV,Tennessee,0.7
11/16/2024,RSV,Texas,0.9
11/16/2024,RSV,Utah,0
11/16/2024,RSV,Vermont,0
11/16/2024,RSV,Virginia,0.4
11/16/2024,RSV,Washington,0.2
11/16/2024,RSV,West Virginia,0.1
11/16/2024,RSV,Wisconsin,0
11/16/2024,RSV,Wyoming,0
11/23/2024,COVID-19,Alabama,0.4
11/23/2024,COVID-19,Alaska,0.5
11/23/2024,COVID-19,Arizona,1.6
11/23/2024,COVID-19,Arkansas,0.4
11/23/2024,COVID-19,California,0.4
11/23/2024,COVID-19,Colorado,0.9
11/23/2024,COVID-19,Connecticut,0.8
11/23/2024,COVID-19,Delaware,0.5
11/23/2024,COVID-19,District of Columbia,0.1
11/23/2024,COVID-19,Florida,0.3
11/23/2024,COVID-19,Georgia,0.2
11/23/2024,COVID-19,Hawaii,0.4
11/23/2024,COVID-19,Idaho,0.7
11/23/2024,COVID-19,Illinois,0.6
11/23/2024,COVID-19,Indiana,0.7
11/23/2024,COVID-19,Iowa,0.5
11/23/2024,COVID-19,Kansas,0.6
11/23/2024,COVID-19,Kentucky,0.8
11/23/2024,COVID-19,Louisiana,0.3
11/23/2024,COVID-19,Maine,0.9
11/23/2024,COVID-19,Maryland,0.4
11/23/2024,COVID-19,Massachusetts,0.7
11/23/2024,COVID-19,Michigan,0.7
11/23/2024,COVID-19,Minnesota,1
11/23/2024,COVID-19,Mississippi,0.4
11/23/2024,COVID-19,Montana,1
11/23/2024,COVID-19,United States,0.5
11/23/2024,COVID-19,Nebraska,0.5
11/23/2024,COVID-19,Nevada,0.5
11/23/2024,COVID-19,New Hampshire,0.7
11/23/2024,COVID-19,New Jersey,0.4
11/23/2024,COVID-19,New Mexico,1.9
11/23/2024,COVID-19,New York,0.4
11/23/2024,COVID-19,North Carolina,0.4
11/23/2024,COVID-19,North Dakota,1
11/23/2024,COVID-19,Ohio,0.6
11/23/2024,COVID-19,Oklahoma,0.5
11/23/2024,COVID-19,Oregon,0.5
11/23/2024,COVID-19,Pennsylvania,0.5
11/23/2024,COVID-19,Rhode Island,0.5
11/23/2024,COVID-19,South Carolina,0.3
11/23/2024,COVID-19,Tennessee,0.5
11/23/2024,COVID-19,Texas,0.3
11/23/2024,COVID-19,Utah,0.8
11/23/2024,COVID-19,Vermont,0.6
11/23/2024,COVID-19,Virginia,0.4
11/23/2024,COVID-19,Washington,0.4
11/23/2024,COVID-19,West Virginia,0.8
11/23/2024,COVID-19,Wisconsin,0.6
11/23/2024,COVID-19,Wyoming,0
11/23/2024,Influenza,Alabama,0.9
11/23/2024,Influenza,Alaska,1.3
11/23/2024,Influenza,Arizona,2.2
11/23/2024,Influenza,Arkansas,0.3
11/23/2024,Influenza,California,0.8
11/23/2024,Influenza,Colorado,0.4
11/23/2024,Influenza,Connecticut,0.2
11/23/2024,Influenza,Delaware,0.2
11/23/2024,Influenza,District of Columbia,0.2
11/23/2024,Influenza,Florida,1.5
11/23/2024,Influenza,Georgia,0.3
11/23/2024,Influenza,Hawaii,1
11/23/2024,Influenza,Idaho,1.1
11/23/2024,Influenza,Illinois,0.3
11/23/2024,Influenza,Indiana,0.3
11/23/2024,Influenza,Iowa,0.2
11/23/2024,Influenza,Kansas,0.3
11/23/2024,Influenza,Kentucky,0.3
11/23/2024,Influenza,Louisiana,1.5
11/23/2024,Influenza,Maine,0.1
11/23/2024,Influenza,Maryland,0.2
11/23/2024,Influenza,Massachusetts,0.3
11/23/2024,Influenza,Michigan,0.2
11/23/2024,Influenza,Minnesota,0.3
11/23/2024,Influenza,Mississippi,0.5
11/23/2024,Influenza,Montana,0.2
11/23/2024,Influenza,United States,0.6
11/23/2024,Influenza,Nebraska,0.1
11/23/2024,Influenza,Nevada,1.1
11/23/2024,Influenza,New Hampshire,0.6
11/23/2024,Influenza,New Jersey,0.3
11/23/2024,Influenza,New Mexico,0.6
11/23/2024,Influenza,New York,0.2
11/23/2024,Influenza,North Carolina,1.1
11/23/2024,Influenza,North Dakota,0.2
11/23/2024,Influenza,Ohio,0.2
11/23/2024,Influenza,Oklahoma,0.2
11/23/2024,Influenza,Oregon,0.7
11/23/2024,Influenza,Pennsylvania,0.3
11/23/2024,Influenza,Rhode Island,0.2
11/23/2024,Influenza,South Carolina,0.3
11/23/2024,Influenza,Tennessee,0.5
11/23/2024,Influenza,Texas,0.9
11/23/2024,Influenza,Utah,0.5
11/23/2024,Influenza,Vermont,0
11/23/2024,Influenza,Virginia,0.3
11/23/2024,Influenza,Washington,0.5
11/23/2024,Influenza,West Virginia,0.1
11/23/2024,Influenza,Wisconsin,0.2
11/23/2024,Influenza,Wyoming,0
11/23/2024,RSV,Alabama,1
11/23/2024,RSV,Alaska,0.6
11/23/2024,RSV,Arizona,0.1
11/23/2024,RSV,Arkansas,0.4
11/23/2024,RSV,California,0.2
11/23/2024,RSV,Colorado,0.1
11/23/2024,RSV,Connecticut,0.3
11/23/2024,RSV,Delaware,0.9
11/23/2024,RSV,District of Columbia,0.7
11/23/2024,RSV,Florida,0.7
11/23/2024,RSV,Georgia,0.9
11/23/2024,RSV,Hawaii,0.5
11/23/2024,RSV,Idaho,0.1
11/23/2024,RSV,Illinois,0.5
11/23/2024,RSV,Indiana,0.2
11/23/2024,RSV,Iowa,0.1
11/23/2024,RSV,Kansas,0.1
11/23/2024,RSV,Kentucky,0.4
11/23/2024,RSV,Louisiana,0.9
11/23/2024,RSV,Maine,0
11/23/2024,RSV,Maryland,0.8
11/23/2024,RSV,Massachusetts,0.5
11/23/2024,RSV,Michigan,0.3
11/23/2024,RSV,Minnesota,0.1
11/23/2024,RSV,Mississippi,1.1
11/23/2024,RSV,Montana,0
11/23/2024,RSV,United States,0.5
11/23/2024,RSV,Nebraska,0
11/23/2024,RSV,Nevada,0.2
11/23/2024,RSV,New Hampshire,0.2
11/23/2024,RSV,New Jersey,0.5
11/23/2024,RSV,New Mexico,0.1
11/23/2024,RSV,New York,0.3
11/23/2024,RSV,North Carolina,0.4
11/23/2024,RSV,North Dakota,0
11/23/2024,RSV,Ohio,0.2
11/23/2024,RSV,Oklahoma,0.2
11/23/2024,RSV,Oregon,0.1
11/23/2024,RSV,Pennsylvania,0.3
11/23/2024,RSV,Rhode Island,0.2
11/23/2024,RSV,South Carolina,0.7
11/23/2024,RSV,Tennessee,0.9
11/23/2024,RSV,Texas,1
11/23/2024,RSV,Utah,0.1
11/23/2024,RSV,Vermont,0
11/23/2024,RSV,Virginia,0.5
11/23/2024,RSV,Washington,0.3
11/23/2024,RSV,West Virginia,0.2
11/23/2024,RSV,Wisconsin,0.1
11/23/2024,RSV,Wyoming,0
11/30/2024,COVID-19,Alabama,0.5
11/30/2024,COVID-19,Alaska,0.4
11/30/2024,COVID-19,Arizona,1.8
11/30/2024,COVID-19,Arkansas,0.5
11/30/2024,COVID-19,California,0.4
11/30/2024,COVID-19,Colorado,1.1
11/30/2024,COVID-19,Connecticut,0.8
11/30/2024,COVID-19,Delaware,0.6
11/30/2024,COVID-19,District of Columbia,0.2
11/30/2024,COVID-19,Florida,0.3
11/30/2024,COVID-19,Georgia,0.3
11/30/2024,COVID-19,Hawaii,0.3
11/30/2024,COVID-19,Idaho,0.8
11/30/2024,COVID-19,Illinois,0.8
11/30/2024,COVID-19,Indiana,0.9
11/30/2024,COVID-19,Iowa,0.7
11/30/2024,COVID-19,Kansas,0.7
11/30/2024,COVID-19,Kentucky,0.9
11/30/2024,COVID-19,Louisiana,0.4
11/30/2024,COVID-19,Maine,0.9
11/30/2024,COVID-19,Maryland,0.4
11/30/2024,COVID-19,Massachusetts,0.8
11/30/2024,COVID-19,Michigan,0.9
11/30/2024,COVID-19,Minnesota,1.2
11/30/2024,COVID-19,Mississippi,0.4
11/30/2024,COVID-19,Montana,1
11/30/2024,COVID-19,United States,0.6
11/30/2024,COVID-19,Nebraska,0.7
11/30/2024,COVID-19,Nevada,0.5
11/30/2024,COVID-19,New Hampshire,0.7
11/30/2024,COVID-19,New Jersey,0.4
11/30/2024,COVID-19,New Mexico,2.2
11/30/2024,COVID-19,New York,0.4
11/30/2024,COVID-19,North Carolina,0.4
11/30/2024,COVID-19,North Dakota,0.9
11/30/2024,COVID-19,Ohio,0.7
11/30/2024,COVID-19,Oklahoma,0.7
11/30/2024,COVID-19,Oregon,0.4
11/30/2024,COVID-19,Pennsylvania,0.6
11/30/2024,COVID-19,Rhode Island,0.5
11/30/2024,COVID-19,South Carolina,0.4
11/30/2024,COVID-19,Tennessee,0.6
11/30/2024,COVID-19,Texas,0.4
11/30/2024,COVID-19,Utah,0.9
11/30/2024,COVID-19,Vermont,1
11/30/2024,COVID-19,Virginia,0.5
11/30/2024,COVID-19,Washington,0.4
11/30/2024,COVID-19,West Virginia,1
11/30/2024,COVID-19,Wisconsin,0.8
11/30/2024,COVID-19,Wyoming,0
11/30/2024,Influenza,Alabama,1.4
11/30/2024,Influenza,Alaska,1.9
11/30/2024,Influenza,Arizona,3.5
11/30/2024,Influenza,Arkansas,0.4
11/30/2024,Influenza,California,1.3
11/30/2024,Influenza,Colorado,0.7
11/30/2024,Influenza,Connecticut,0.2
11/30/2024,Influenza,Delaware,0.4
11/30/2024,Influenza,District of Columbia,0.2
11/30/2024,Influenza,Florida,2.1
11/30/2024,Influenza,Georgia,0.4
11/30/2024,Influenza,Hawaii,1.3
11/30/2024,Influenza,Idaho,1.4
11/30/2024,Influenza,Illinois,0.4
11/30/2024,Influenza,Indiana,0.4
11/30/2024,Influenza,Iowa,0.3
11/30/2024,Influenza,Kansas,0.6
11/30/2024,Influenza,Kentucky,0.4
11/30/2024,Influenza,Louisiana,2.4
11/30/2024,Influenza,Maine,0.1
11/30/2024,Influenza,Maryland,0.3
11/30/2024,Influenza,Massachusetts,0.4
11/30/2024,Influenza,Michigan,0.3
11/30/2024,Influenza,Minnesota,0.6
11/30/2024,Influenza,Mississippi,0.8
11/30/2024,Influenza,Montana,0.3
11/30/2024,Influenza,United States,0.9
11/30/2024,Influenza,Nebraska,0.2
11/30/2024,Influenza,Nevada,1.4
11/30/2024,Influenza,New Hampshire,0.6
11/30/2024,Influenza,New Jersey,0.4
11/30/2024,Influenza,New Mexico,1.2
11/30/2024,Influenza,New York,0.3
11/30/2024,Influenza,North Carolina,1.2
11/30/2024,Influenza,North Dakota,0.2
11/30/2024,Influenza,Ohio,0.2
11/30/2024,Influenza,Oklahoma,0.3
11/30/2024,Influenza,Oregon,1
11/30/2024,Influenza,Pennsylvania,0.4
11/30/2024,Influenza,Rhode Island,0.2
11/30/2024,Influenza,South Carolina,0.4
11/30/2024,Influenza,Tennessee,0.8
11/30/2024,Influenza,Texas,1.3
11/30/2024,Influenza,Utah,1
11/30/2024,Influenza,Vermont,0.1
11/30/2024,Influenza,Virginia,0.4
11/30/2024,Influenza,Washington,0.8
11/30/2024,Influenza,West Virginia,0.2
11/30/2024,Influenza,Wisconsin,0.2
11/30/2024,Influenza,Wyoming,0
11/30/2024,RSV,Alabama,1.3
11/30/2024,RSV,Alaska,0.7
11/30/2024,RSV,Arizona,0.1
11/30/2024,RSV,Arkansas,0.5
11/30/2024,RSV,California,0.3
11/30/2024,RSV,Colorado,0.1
11/30/2024,RSV,Connecticut,0.4
11/30/2024,RSV,Delaware,1.3
11/30/2024,RSV,District of Columbia,1.1
11/30/2024,RSV,Florida,0.8
11/30/2024,RSV,Georgia,1
11/30/2024,RSV,Hawaii,0.5
11/30/2024,RSV,Idaho,0.2
11/30/2024,RSV,Illinois,0.7
11/30/2024,RSV,Indiana,0.3
11/30/2024,RSV,Iowa,0.2
11/30/2024,RSV,Kansas,0.2
11/30/2024,RSV,Kentucky,0.6
11/30/2024,RSV,Louisiana,1.2
11/30/2024,RSV,Maine,0
11/30/2024,RSV,Maryland,1
11/30/2024,RSV,Massachusetts,0.8
11/30/2024,RSV,Michigan,0.4
11/30/2024,RSV,Minnesota,0.1
11/30/2024,RSV,Mississippi,1.4
11/30/2024,RSV,Montana,0.1
11/30/2024,RSV,United States,0.6
11/30/2024,RSV,Nebraska,0.1
11/30/2024,RSV,Nevada,0.3
11/30/2024,RSV,New Hampshire,0.3
11/30/2024,RSV,New Jersey,0.7
11/30/2024,RSV,New Mexico,0.1
11/30/2024,RSV,New York,0.5
11/30/2024,RSV,North Carolina,0.6
11/30/2024,RSV,North Dakota,0
11/30/2024,RSV,Ohio,0.3
11/30/2024,RSV,Oklahoma,0.2
11/30/2024,RSV,Oregon,0.1
11/30/2024,RSV,Pennsylvania,0.4
11/30/2024,RSV,Rhode Island,0.5
11/30/2024,RSV,South Carolina,1
11/30/2024,RSV,Tennessee,1.1
11/30/2024,RSV,Texas,1.3
11/30/2024,RSV,Utah,0.1
11/30/2024,RSV,Vermont,0.1
11/30/2024,RSV,Virginia,0.7
11/30/2024,RSV,Washington,0.4
11/30/2024,RSV,West Virginia,0.4
11/30/2024,RSV,Wisconsin,0.1
11/30/2024,RSV,Wyoming,0
12/7/2024,COVID-19,Alabama,0.6
12/7/2024,COVID-19,Alaska,0.5
12/7/2024,COVID-19,Arizona,1.6
12/7/2024,COVID-19,Arkansas,0.7
12/7/2024,COVID-19,California,0.4
12/7/2024,COVID-19,Colorado,1
12/7/2024,COVID-19,Connecticut,0.9
12/7/2024,COVID-19,Delaware,0.9
12/7/2024,COVID-19,District of Columbia,0.4
12/7/2024,COVID-19,Florida,0.4
12/7/2024,COVID-19,Georgia,0.3
12/7/2024,COVID-19,Hawaii,0.4
12/7/2024,COVID-19,Idaho,0.8
12/7/2024,COVID-19,Illinois,0.9
12/7/2024,COVID-19,Indiana,1
12/7/2024,COVID-19,Iowa,0.9
12/7/2024,COVID-19,Kansas,0.9
12/7/2024,COVID-19,Kentucky,1.2
12/7/2024,COVID-19,Louisiana,0.4
12/7/2024,COVID-19,Maine,1.1
12/7/2024,COVID-19,Maryland,0.6
12/7/2024,COVID-19,Massachusetts,0.9
12/7/2024,COVID-19,Michigan,1.1
12/7/2024,COVID-19,Minnesota,1.5
12/7/2024,COVID-19,Mississippi,0.5
12/7/2024,COVID-19,Montana,1.2
12/7/2024,COVID-19,United States,0.7
12/7/2024,COVID-19,Nebraska,0.7
12/7/2024,COVID-19,Nevada,0.5
12/7/2024,COVID-19,New Hampshire,1.1
12/7/2024,COVID-19,New Jersey,0.6
12/7/2024,COVID-19,New Mexico,2
12/7/2024,COVID-19,New York,0.5
12/7/2024,COVID-19,North Carolina,0.6
12/7/2024,COVID-19,North Dakota,0.9
12/7/2024,COVID-19,Ohio,0.9
12/7/2024,COVID-19,Oklahoma,0.9
12/7/2024,COVID-19,Oregon,0.5
12/7/2024,COVID-19,Pennsylvania,0.7
12/7/2024,COVID-19,Rhode Island,0.7
12/7/2024,COVID-19,South Carolina,0.5
12/7/2024,COVID-19,Tennessee,0.6
12/7/2024,COVID-19,Texas,0.4
12/7/2024,COVID-19,Utah,1.1
12/7/2024,COVID-19,Vermont,1
12/7/2024,COVID-19,Virginia,0.6
12/7/2024,COVID-19,Washington,0.4
12/7/2024,COVID-19,West Virginia,0.9
12/7/2024,COVID-19,Wisconsin,1
12/7/2024,COVID-19,Wyoming,0
12/7/2024,Influenza,Alabama,1.6
12/7/2024,Influenza,Alaska,2.1
12/7/2024,Influenza,Arizona,3.4
12/7/2024,Influenza,Arkansas,0.5
12/7/2024,Influenza,California,1.6
12/7/2024,Influenza,Colorado,0.9
12/7/2024,Influenza,Connecticut,0.3
12/7/2024,Influenza,Delaware,0.7
12/7/2024,Influenza,District of Columbia,0.4
12/7/2024,Influenza,Florida,1.9
12/7/2024,Influenza,Georgia,0.5
12/7/2024,Influenza,Hawaii,2.1
12/7/2024,Influenza,Idaho,1.9
12/7/2024,Influenza,Illinois,0.6
12/7/2024,Influenza,Indiana,0.7
12/7/2024,Influenza,Iowa,0.4
12/7/2024,Influenza,Kansas,0.7
12/7/2024,Influenza,Kentucky,0.7
12/7/2024,Influenza,Louisiana,2.4
12/7/2024,Influenza,Maine,0.1
12/7/2024,Influenza,Maryland,0.4
12/7/2024,Influenza,Massachusetts,0.6
12/7/2024,Influenza,Michigan,0.4
12/7/2024,Influenza,Minnesota,0.8
12/7/2024,Influenza,Mississippi,1
12/7/2024,Influenza,Montana,0.3
12/7/2024,Influenza,United States,1.1
12/7/2024,Influenza,Nebraska,0.5
12/7/2024,Influenza,Nevada,1.8
12/7/2024,Influenza,New Hampshire,0.6
12/7/2024,Influenza,New Jersey,0.8
12/7/2024,Influenza,New Mexico,1.2
12/7/2024,Influenza,New York,0.5
12/7/2024,Influenza,North Carolina,1.5
12/7/2024,Influenza,North Dakota,0.1
12/7/2024,Influenza,Ohio,0.3
12/7/2024,Influenza,Oklahoma,0.6
12/7/2024,Influenza,Oregon,1.9
12/7/2024,Influenza,Pennsylvania,0.6
12/7/2024,Influenza,Rhode Island,0.4
12/7/2024,Influenza,South Carolina,0.6
12/7/2024,Influenza,Tennessee,1.1
12/7/2024,Influenza,Texas,1.4
12/7/2024,Influenza,Utah,1.6
12/7/2024,Influenza,Vermont,0.1
12/7/2024,Influenza,Virginia,0.7
12/7/2024,Influenza,Washington,1.1
12/7/2024,Influenza,West Virginia,0.3
12/7/2024,Influenza,Wisconsin,0.4
12/7/2024,Influenza,Wyoming,0
12/7/2024,RSV,Alabama,1.2
12/7/2024,RSV,Alaska,0.8
12/7/2024,RSV,Arizona,0.1
12/7/2024,RSV,Arkansas,0.8
12/7/2024,RSV,California,0.3
12/7/2024,RSV,Colorado,0.1
12/7/2024,RSV,Connecticut,0.5
12/7/2024,RSV,Delaware,1.3
12/7/2024,RSV,District of Columbia,1
12/7/2024,RSV,Florida,0.7
12/7/2024,RSV,Georgia,0.9
12/7/2024,RSV,Hawaii,0.6
12/7/2024,RSV,Idaho,0.1
12/7/2024,RSV,Illinois,0.8
12/7/2024,RSV,Indiana,0.4
12/7/2024,RSV,Iowa,0.3
12/7/2024,RSV,Kansas,0.2
12/7/2024,RSV,Kentucky,0.8
12/7/2024,RSV,Louisiana,1.2
12/7/2024,RSV,Maine,0.1
12/7/2024,RSV,Maryland,1
12/7/2024,RSV,Massachusetts,1.1
12/7/2024,RSV,Michigan,0.5
12/7/2024,RSV,Minnesota,0.2
12/7/2024,RSV,Mississippi,1
12/7/2024,RSV,Montana,0
12/7/2024,RSV,United States,0.6
12/7/2024,RSV,Nebraska,0.1
12/7/2024,RSV,Nevada,0.5
12/7/2024,RSV,New Hampshire,0.7
12/7/2024,RSV,New Jersey,0.9
12/7/2024,RSV,New Mexico,0.1
12/7/2024,RSV,New York,0.6
12/7/2024,RSV,North Carolina,0.7
12/7/2024,RSV,North Dakota,0
12/7/2024,RSV,Ohio,0.4
12/7/2024,RSV,Oklahoma,0.4
12/7/2024,RSV,Oregon,0.2
12/7/2024,RSV,Pennsylvania,0.5
12/7/2024,RSV,Rhode Island,0.6
12/7/2024,RSV,South Carolina,1
12/7/2024,RSV,Tennessee,1
12/7/2024,RSV,Texas,1.2
12/7/2024,RSV,Utah,0.1
12/7/2024,RSV,Vermont,0.2
12/7/2024,RSV,Virginia,0.7
12/7/2024,RSV,Washington,0.5
12/7/2024,RSV,West Virginia,0.5
12/7/2024,RSV,Wisconsin,0.1
12/7/2024,RSV,Wyoming,0
12/14/2024,COVID-19,Alabama,0.8
12/14/2024,COVID-19,Alaska,0.6
12/14/2024,COVID-19,Arizona,1.3
12/14/2024,COVID-19,Arkansas,0.7
12/14/2024,COVID-19,California,0.4
