"","State.Territory","Week_Ending_Date","Data_Collection_Period","State.Territory_WVAL","National_WVAL","Regional_WVAL","WVAL_Category","Coverage"
"7526","Rhode Island","2024-10-19","1 Year",1.0256926428914,1.18080603973656,1.00970930401717,"Very Low",""
"7527","Rhode Island","2025-03-08","6 Months",5.32983611151931,8.14396335180902,7.33311373605235,"Moderate",""
"7528","Rhode Island","2024-12-28","1 Year",4.12934045158669,7.86418093898833,7.80193707420165,"Low",""
"7529","Rhode Island","2025-02-22","45 Days",9.22356228266525,12.5363182448864,13.7146151730456,"Moderate",""
"7530","Rhode Island","2024-12-21","All Results",4.39400539166,5.32947276291952,4.92906168441732,"Low",""
"7531","Rhode Island","2024-08-31","1 Year",1.21450462576235,1.26906123277882,1.03794458987457,"Very Low",""
"7532","Rhode Island","2024-11-30","All Results",1.26391050938359,1.52174593817539,1.35943933972818,"Very Low",""
"7533","Rhode Island","2024-10-26","6 Months",1.03074832549524,1.10082527126502,1.01092162680009,"Very Low",""
"7534","Rhode Island","2024-07-20","1 Year",1.39152211952162,1.42803370433761,1.07675140705024,"Very Low",""
"7535","Rhode Island","2024-11-23","6 Months",1.30264219093572,1.57481884021018,1.22621761534871,"Very Low",""
"7536","Rhode Island","2025-02-01","1 Year",14.7016155701872,20.2010786915409,15.9194393102747,"High",""
"7537","Rhode Island","2024-10-05","1 Year",1.02671313052078,1.26721810177207,1.07101225746702,"Very Low",""
"7538","Rhode Island","2024-12-14","All Results",1.17206954337484,3.66709128155994,2.47025400325646,"Very Low",""
"7539","Rhode Island","2024-11-09","6 Months",1.98520686729191,1.31712051403566,1.00327533065447,"Low",""
"7540","Rhode Island","2024-08-17","All Results",1.28222052280731,1.22377819372998,1.03650287522615,"Very Low",""
"7541","Rhode Island","2024-09-07","All Results",1,1.21948220582083,1.01383122450862,"Very Low",""
"7542","Rhode Island","2024-11-16","All Results",1,1.46746450052705,1.01060509354804,"Very Low",""
"7543","Rhode Island","2025-01-18","All Results",7.86278439096607,12.5671603882496,10.9148586023036,"Moderate",""
"7544","Rhode Island","2025-03-08","45 Days",5.32983611151931,8.14396335180902,7.33311373605235,"Moderate",""
"7545","Rhode Island","2024-06-22","1 Year",1,1.34465587412946,1.03231683006813,"Very Low","Limited Coverage"
"7546","Rhode Island","2024-10-19","6 Months",1.0256926428914,1.18080603973656,1.00970930401717,"Very Low",""
"7547","Rhode Island","2024-08-10","1 Year",1,1.34751655902993,1.1081518940451,"Very Low","Limited Coverage"
"7548","Rhode Island","2025-01-04","All Results",5.08293549620991,11.1411243157903,10.237841685173,"Moderate",""
"7549","Rhode Island","2024-07-13","1 Year",1.3579087055831,1.34000323191772,1.01856349629149,"Very Low",""
"7550","Rhode Island","2025-02-22","6 Months",9.22356228266525,12.5363182448864,13.7146151730456,"Moderate",""
"7551","Rhode Island","2025-01-25","1 Year",9.69868138458318,17.9468456071687,14.3335262162574,"Moderate",""
"7552","Rhode Island","2024-10-26","All Results",1.03074832549524,1.10082527126502,1.01092162680009,"Very Low",""
"7553","Rhode Island","2024-11-16","1 Year",1,1.46746450052705,1.01060509354804,"Very Low",""
"7554","Rhode Island","2025-01-18","1 Year",7.86278439096607,12.5671603882496,10.9148586023036,"Moderate",""
"7555","Rhode Island","2024-08-10","All Results",1,1.34751655902993,1.1081518940451,"Very Low","Limited Coverage"
"7556","Rhode Island","2024-07-06","All Results",0.910880675489496,1.26752405271533,1.03191286435816,"Very Low","Limited Coverage"
"7557","Rhode Island","2025-03-01","6 Months",7.52004684552764,11.1189850838549,9.50250847948499,"Moderate",""
"7558","Rhode Island","2025-01-25","All Results",9.69868138458318,17.9468456071687,14.3335262162574,"Moderate",""
"7559","Rhode Island","2024-09-14","All Results",1.03064671869598,1.18532455255668,1.00662341352935,"Very Low",""
"7560","Rhode Island","2024-11-09","1 Year",1.98520686729191,1.31712051403566,1.00327533065447,"Low",""
"7561","Rhode Island","2024-09-07","1 Year",1,1.21948220582083,1.01383122450862,"Very Low",""
"7562","Rhode Island","2024-11-30","1 Year",1.26391050938359,1.52174593817539,1.35943933972818,"Very Low",""
"7563","Rhode Island","2024-08-31","All Results",1.21450462576235,1.26906123277882,1.03794458987457,"Very Low",""
"7564","Rhode Island","2025-01-04","1 Year",5.08293549620991,11.1411243157903,10.237841685173,"Moderate",""
"7565","Rhode Island","2024-12-28","6 Months",4.12934045158669,7.86418093898833,7.80193707420165,"Low",""
"7566","Rhode Island","2025-02-08","1 Year",11.5853253417152,19.2549941639292,16.3616557251566,"Moderate",""
"7567","Rhode Island","2025-01-11","6 Months",6.73355660834873,10.7488780683158,9.84107023053055,"Moderate",""
"7568","Rhode Island","2024-09-14","1 Year",1.03064671869598,1.18532455255668,1.00662341352935,"Very Low",""
"7569","Rhode Island","2024-09-28","6 Months",1.09480859679502,1.24429889703197,1.06756349027831,"Very Low",""
"7570","Rhode Island","2024-10-12","1 Year",1.09760396700545,1.12461965355255,1.01485230357417,"Very Low",""
"7571","Rhode Island","2024-10-12","6 Months",1.09760396700545,1.12461965355255,1.01485230357417,"Very Low",""
"7572","Rhode Island","2024-08-03","All Results",1.18818196686608,1.25833801995808,1.02983378460232,"Very Low",""
"7573","Rhode Island","2025-03-01","45 Days",7.52004684552764,11.1189850838549,9.50250847948499,"Moderate",""
"7574","Rhode Island","2025-02-08","45 Days",11.5853253417152,19.2549941639292,16.3616557251566,"Moderate",""
"7575","Rhode Island","2024-12-14","1 Year",1.17206954337484,3.66709128155994,2.47025400325646,"Very Low",""
"7576","Rhode Island","2025-01-18","6 Months",7.86278439096607,12.5671603882496,10.9148586023036,"Moderate",""
"7577","Rhode Island","2024-06-15","1 Year",1,1.54570999488896,1.11126092481129,"Very Low","Limited Coverage"
"7578","Rhode Island","2024-06-29","1 Year",2.88053365726623,1.42929983343653,1.05468210360602,"Low","Limited Coverage"
"7579","Rhode Island","2025-02-01","All Results",14.7016155701872,20.2010786915409,15.9194393102747,"High",""
"7580","Rhode Island","2024-07-13","All Results",1.3579087055831,1.34000323191772,1.01856349629149,"Very Low",""
"7581","Rhode Island","2024-10-05","All Results",1.02671313052078,1.26721810177207,1.07101225746702,"Very Low",""
"7582","Rhode Island","2024-12-07","All Results",2.24781833722394,2.19652674319773,1.83389134406508,"Low",""
"7583","Rhode Island","2025-02-22","All Results",9.22356228266525,12.5363182448864,13.7146151730456,"Moderate",""
"7584","Rhode Island","2024-12-28","All Results",4.12934045158669,7.86418093898833,7.80193707420165,"Low",""
"7585","Rhode Island","2024-08-24","1 Year",1.45570511877666,1.2470072905104,1.10028830309812,"Very Low",""
"7586","Rhode Island","2025-02-15","45 Days",10.4261076746645,17.0488112259438,15.3210122456453,"Moderate",""
"7587","Rhode Island","2025-01-11","All Results",6.73355660834873,10.7488780683158,9.84107023053055,"Moderate",""
"7588","Rhode Island","2024-11-16","6 Months",1,1.46746450052705,1.01060509354804,"Very Low",""
"7589","South Carolina","2024-06-29","All Results",1,1.42929983343653,1.2339928120102,"Very Low","Limited Coverage"
"7590","South Carolina","2024-11-02","1 Year",1.08529181065732,1.15979631700497,1.25876640602727,"Very Low",""
"7591","South Carolina","2024-05-04","1 Year",1,2.45754953806397,1.84075903484558,"Very Low","Limited Coverage"
"7592","South Carolina","2025-02-08","6 Months",14.7323317275737,19.2549941639292,16.6628879437244,"High",""
"7593","South Carolina","2024-09-21","1 Year",1.20404051820787,1.16584862745419,1.29594910507667,"Very Low",""
"7594","South Carolina","2025-03-15","45 Days",2.62212367592261,5.30536693054263,4.711813961119,"Low",""
"7595","South Carolina","2025-02-15","1 Year",7.22200767539777,17.0488112259438,12.8925455633008,"Moderate",""
"7596","South Carolina","2024-11-09","All Results",1.0565978271959,1.31712051403566,1.39234630856106,"Very Low",""
"7597","South Carolina","2024-06-22","All Results",1,1.34465587412946,1.27402658600809,"Very Low","Limited Coverage"
"7598","South Carolina","2024-01-27","All Results",2.29228425857675,8.32378959190988,8.46211836595374,"Low","Limited Coverage"
"7599","South Carolina","2024-12-07","6 Months",1.35310095237339,2.19652674319773,1.75531886951215,"Very Low",""
"7600","South Carolina","2025-03-01","1 Year",3.9091468294187,11.1189850838549,9.06623696003287,"Low",""
"7601","South Carolina","2024-11-30","6 Months",1,1.52174593817539,1.13803742568582,"Very Low",""
"7602","South Carolina","2024-04-06","All Results",1,3.70374030300032,3.31070462409909,"Very Low","Limited Coverage"
"7603","South Carolina","2024-11-02","All Results",1.08529181065732,1.15979631700497,1.25876640602727,"Very Low",""
"7604","South Carolina","2025-03-15","All Results",2.62212367592261,5.30536693054263,4.711813961119,"Low",""
"7605","South Carolina","2024-02-10","All Results",1.50578690173881,7.44932522463829,6.91630858285222,"Very Low","Limited Coverage"
"7606","South Carolina","2025-02-08","All Results",14.7323317275737,19.2549941639292,16.6628879437244,"High",""
"7607","South Carolina","2024-06-08","All Results",1,1.67278752426067,1.28353858472424,"Very Low","Limited Coverage"
"7608","South Carolina","2025-01-11","1 Year",3.90152765558804,10.7488780683158,10.5746047961178,"Low",""
"7609","South Carolina","2024-08-24","All Results",1,1.2470072905104,1.22046954343301,"Very Low","Limited Coverage"
"7610","South Carolina","2024-08-03","1 Year",1,1.25833801995808,1.25969477705071,"Very Low","Limited Coverage"
"7611","South Carolina","2025-02-15","6 Months",7.22200767539777,17.0488112259438,12.8925455633008,"Moderate",""
"7612","South Carolina","2025-01-04","6 Months",7.43783572658552,11.1411243157903,9.79996606361903,"Moderate",""
"7613","South Carolina","2024-09-28","All Results",1.18669971522523,1.24429889703197,1.34353800196614,"Very Low",""
"7614","South Carolina","2024-09-21","6 Months",1.20404051820787,1.16584862745419,1.29594910507667,"Very Low",""
"7615","South Carolina","2024-12-07","1 Year",1.35310095237339,2.19652674319773,1.75531886951215,"Very Low",""
"7616","South Carolina","2025-03-15","6 Months",2.62212367592261,5.30536693054263,4.711813961119,"Low",""
"7617","South Carolina","2024-10-26","1 Year",1.0488608942275,1.10082527126502,1.22664194215532,"Very Low",""
"7618","South Carolina","2024-07-06","1 Year",1,1.26752405271533,1.23573725465168,"Very Low","Limited Coverage"
"7619","South Carolina","2024-04-20","All Results",1,2.82271603171487,2.12866145877534,"Very Low","Limited Coverage"
"7620","South Carolina","2024-08-17","1 Year",1,1.22377819372998,1.25142969480391,"Very Low","Limited Coverage"
"7621","South Carolina","2025-02-15","All Results",7.22200767539777,17.0488112259438,12.8925455633008,"Moderate",""
"7622","South Carolina","2024-09-21","All Results",1.20404051820787,1.16584862745419,1.29594910507667,"Very Low",""
"7623","South Carolina","2024-04-13","1 Year",1.58341225497686,3.12303212754167,2.62209617330452,"Very Low","Limited Coverage"
"7624","South Carolina","2024-09-28","1 Year",1.18669971522523,1.24429889703197,1.34353800196614,"Very Low",""
"7625","South Carolina","2025-02-01","6 Months",22.0312269963006,20.2010786915409,19.3496595958491,"Very High",""
"7626","South Carolina","2024-04-20","1 Year",1,2.82271603171487,2.12866145877534,"Very Low","Limited Coverage"
"7627","South Carolina","2024-12-14","6 Months",1.55565387178169,3.66709128155994,3.50271881820498,"Very Low",""
"7628","South Carolina","2025-03-08","All Results",2.67840685125695,8.14396335180902,6.31302247870706,"Low",""
"7629","South Carolina","2024-12-21","6 Months",2.46960904691775,5.32947276291952,5.03120734821795,"Low",""
"7630","South Carolina","2024-11-23","All Results",1.05765111419923,1.57481884021018,1.32258394498646,"Very Low",""
"7631","South Carolina","2024-12-21","1 Year",2.46960904691775,5.32947276291952,5.03120734821795,"Low",""
"7632","South Carolina","2024-05-11","1 Year",1,2.43430839560245,1.61219081101078,"Very Low","Limited Coverage"
"7633","South Carolina","2025-01-25","6 Months",12.5803394700569,17.9468456071687,19.3801389988442,"High","Limited Coverage"
"7634","South Carolina","2025-02-01","45 Days",22.0312269963006,20.2010786915409,19.3496595958491,"Very High",""
"7635","South Carolina","2024-11-02","6 Months",1.08529181065732,1.15979631700497,1.25876640602727,"Very Low",""
"7636","South Carolina","2024-06-15","All Results",1,1.54570999488896,1.22423778704978,"Very Low","Limited Coverage"
"7637","South Carolina","2024-04-06","1 Year",1,3.70374030300032,3.31070462409909,"Very Low","Limited Coverage"
"7638","South Carolina","2024-10-19","All Results",1.1013441988739,1.18080603973656,1.26841673044539,"Very Low",""
"7639","South Carolina","2025-03-01","All Results",3.9091468294187,11.1189850838549,9.06623696003287,"Low",""
"7640","South Carolina","2024-10-12","All Results",1.19239569011595,1.12461965355255,1.2307229271952,"Very Low",""
"7641","South Carolina","2024-07-20","All Results",1,1.42803370433761,1.27118554292273,"Very Low","Limited Coverage"
"7642","South Carolina","2025-03-15","1 Year",2.62212367592261,5.30536693054263,4.711813961119,"Low",""
"7643","South Carolina","2025-03-08","1 Year",2.67840685125695,8.14396335180902,6.31302247870706,"Low",""
"7644","South Carolina","2024-03-30","1 Year",1,3.31947527191716,3.56739294027939,"Very Low","Limited Coverage"
"7645","South Carolina","2024-03-30","All Results",1,3.31947527191716,3.56739294027939,"Very Low","Limited Coverage"
"7646","South Carolina","2024-02-17","All Results",1,6.83335363250542,6.66867315125406,"Very Low","Limited Coverage"
"7647","South Carolina","2024-07-27","All Results",1,1.34677731730591,1.38050097578548,"Very Low","Limited Coverage"
"7648","South Carolina","2025-02-22","1 Year",4.9006498981993,12.5363182448864,9.91126215284175,"Moderate",""
"7649","South Carolina","2024-03-16","1 Year",1.2204889874036,3.61466424257157,2.99463152020138,"Very Low","Limited Coverage"
"7650","South Carolina","2024-07-27","1 Year",1,1.34677731730591,1.38050097578548,"Very Low","Limited Coverage"
"7651","South Carolina","2024-02-24","All Results",1.54521197798508,6.64178184373934,5.3810441899874,"Very Low","Limited Coverage"
"7652","South Carolina","2024-11-23","1 Year",1.05765111419923,1.57481884021018,1.32258394498646,"Very Low",""
"7653","South Carolina","2024-05-25","All Results",1,1.76651722224085,1.37499801075041,"Very Low","Limited Coverage"
"7654","South Carolina","2024-10-05","6 Months",1.3085831511476,1.26721810177207,1.39796393764693,"Very Low",""
"7655","South Carolina","2024-01-06","All Results",48.5456564944822,11.4256207413486,16.2641684827782,"Very High","Limited Coverage"
"7656","South Carolina","2024-01-13","All Results",3.22213713518819,10.5100934389102,12.0731304912265,"Low","Limited Coverage"
"7657","South Carolina","2024-10-19","1 Year",1.1013441988739,1.18080603973656,1.26841673044539,"Very Low",""
"7658","South Carolina","2025-03-08","6 Months",2.67840685125695,8.14396335180902,6.31302247870706,"Low",""
"7659","South Carolina","2024-12-28","1 Year",7.61622073796897,7.86418093898833,8.48460197838767,"Moderate","Limited Coverage"
"7660","South Carolina","2025-02-22","45 Days",4.9006498981993,12.5363182448864,9.91126215284175,"Moderate",""
"7661","South Carolina","2024-12-21","All Results",2.46960904691775,5.32947276291952,5.03120734821795,"Low",""
"7662","South Carolina","2024-08-31","1 Year",1,1.26906123277882,1.2800292848985,"Very Low","Limited Coverage"
"7663","South Carolina","2024-11-30","All Results",1,1.52174593817539,1.13803742568582,"Very Low",""
"7664","South Carolina","2024-10-26","6 Months",1.0488608942275,1.10082527126502,1.22664194215532,"Very Low",""
"7665","South Carolina","2024-07-20","1 Year",1,1.42803370433761,1.27118554292273,"Very Low","Limited Coverage"
"7666","South Carolina","2024-11-23","6 Months",1.05765111419923,1.57481884021018,1.32258394498646,"Very Low",""
"7667","South Carolina","2024-06-01","1 Year",1,1.76365385481543,1.39793857133068,"Very Low","Limited Coverage"
"7668","South Carolina","2025-02-01","1 Year",22.0312269963006,20.2010786915409,19.3496595958491,"Very High",""
"7669","South Carolina","2024-10-05","1 Year",1.3085831511476,1.26721810177207,1.39796393764693,"Very Low",""
"7670","South Carolina","2024-12-14","All Results",1.55565387178169,3.66709128155994,3.50271881820498,"Very Low",""
"7671","South Carolina","2024-11-09","6 Months",1.0565978271959,1.31712051403566,1.39234630856106,"Very Low",""
"7672","South Carolina","2024-08-17","All Results",1,1.22377819372998,1.25142969480391,"Very Low","Limited Coverage"
"7673","South Carolina","2024-06-01","All Results",1,1.76365385481543,1.39793857133068,"Very Low","Limited Coverage"
"7674","South Carolina","2024-09-07","All Results",1.1429190334667,1.21948220582083,1.35653833054997,"Very Low",""
"7675","South Carolina","2024-11-16","All Results",1.11690897909411,1.46746450052705,1.38179234007064,"Very Low",""
"7676","South Carolina","2025-01-18","All Results",8.76623909084461,12.5671603882496,11.0595601195978,"Moderate",""
"7677","South Carolina","2024-01-20","All Results",2.68937902360328,8.76463126602575,8.63406889081712,"Low","Limited Coverage"
"7678","South Carolina","2024-06-08","1 Year",1,1.67278752426067,1.28353858472424,"Very Low","Limited Coverage"
"7679","South Carolina","2025-03-08","45 Days",2.67840685125695,8.14396335180902,6.31302247870706,"Low",""
"7680","South Carolina","2024-06-22","1 Year",1,1.34465587412946,1.27402658600809,"Very Low","Limited Coverage"
"7681","South Carolina","2024-10-19","6 Months",1.1013441988739,1.18080603973656,1.26841673044539,"Very Low",""
"7682","South Carolina","2024-08-10","1 Year",1,1.34751655902993,1.27787592097825,"Very Low","Limited Coverage"
"7683","South Carolina","2025-01-04","All Results",7.43783572658552,11.1411243157903,9.79996606361903,"Moderate",""
"7684","South Carolina","2024-07-13","1 Year",1,1.34000323191772,1.204852559782,"Very Low","Limited Coverage"
"7685","South Carolina","2025-02-22","6 Months",4.9006498981993,12.5363182448864,9.91126215284175,"Moderate",""
"7686","South Carolina","2025-01-25","1 Year",12.5803394700569,17.9468456071687,19.3801389988442,"High","Limited Coverage"
"7687","South Carolina","2024-10-26","All Results",1.0488608942275,1.10082527126502,1.22664194215532,"Very Low",""
"7688","South Carolina","2024-11-16","1 Year",1.11690897909411,1.46746450052705,1.38179234007064,"Very Low",""
"7689","South Carolina","2024-05-18","1 Year",1,2.1485595485805,1.67832975698306,"Very Low","Limited Coverage"
"7690","South Carolina","2024-05-11","All Results",1,2.43430839560245,1.61219081101078,"Very Low","Limited Coverage"
"7691","South Carolina","2025-01-18","1 Year",8.76623909084461,12.5671603882496,11.0595601195978,"Moderate",""
"7692","South Carolina","2024-08-10","All Results",1,1.34751655902993,1.27787592097825,"Very Low","Limited Coverage"
"7693","South Carolina","2024-07-06","All Results",1,1.26752405271533,1.23573725465168,"Very Low","Limited Coverage"
"7694","South Carolina","2025-03-01","6 Months",3.9091468294187,11.1189850838549,9.06623696003287,"Low",""
"7695","South Carolina","2025-01-25","All Results",12.5803394700569,17.9468456071687,19.3801389988442,"High","Limited Coverage"
"7696","South Carolina","2024-04-27","1 Year",1,2.17450050301434,1.87511700069423,"Very Low","Limited Coverage"
"7697","South Carolina","2024-09-14","All Results",1.10378738922399,1.18532455255668,1.2251890838522,"Very Low",""
"7698","South Carolina","2024-05-25","1 Year",1,1.76651722224085,1.37499801075041,"Very Low","Limited Coverage"
"7699","South Carolina","2024-11-09","1 Year",1.0565978271959,1.31712051403566,1.39234630856106,"Very Low",""
"7700","South Carolina","2024-09-07","1 Year",1.1429190334667,1.21948220582083,1.35653833054997,"Very Low",""
"7701","South Carolina","2024-03-09","All Results",1,4.66639097587307,3.5374884302296,"Very Low","Limited Coverage"
"7702","South Carolina","2024-11-30","1 Year",1,1.52174593817539,1.13803742568582,"Very Low",""
"7703","South Carolina","2024-08-31","All Results",1,1.26906123277882,1.2800292848985,"Very Low","Limited Coverage"
"7704","South Carolina","2025-01-04","1 Year",7.43783572658552,11.1411243157903,9.79996606361903,"Moderate",""
"7705","South Carolina","2024-12-28","6 Months",7.61622073796897,7.86418093898833,8.48460197838767,"Moderate","Limited Coverage"
"7706","South Carolina","2025-02-08","1 Year",14.7323317275737,19.2549941639292,16.6628879437244,"High",""
"7707","South Carolina","2025-01-11","6 Months",3.90152765558804,10.7488780683158,10.5746047961178,"Low",""
"7708","South Carolina","2024-09-14","1 Year",1.10378738922399,1.18532455255668,1.2251890838522,"Very Low",""
"7709","South Carolina","2024-09-28","6 Months",1.18669971522523,1.24429889703197,1.34353800196614,"Very Low",""
"7710","South Carolina","2024-03-16","All Results",1.2204889874036,3.61466424257157,2.99463152020138,"Very Low","Limited Coverage"
"7711","South Carolina","2024-10-12","1 Year",1.19239569011595,1.12461965355255,1.2307229271952,"Very Low",""
"7712","South Carolina","2024-10-12","6 Months",1.19239569011595,1.12461965355255,1.2307229271952,"Very Low",""
"7713","South Carolina","2024-08-03","All Results",1,1.25833801995808,1.25969477705071,"Very Low","Limited Coverage"
"7714","South Carolina","2025-03-01","45 Days",3.9091468294187,11.1189850838549,9.06623696003287,"Low",""
"7715","South Carolina","2024-04-27","All Results",1,2.17450050301434,1.87511700069423,"Very Low","Limited Coverage"
"7716","South Carolina","2025-02-08","45 Days",14.7323317275737,19.2549941639292,16.6628879437244,"High",""
"7717","South Carolina","2024-02-03","All Results",1,8.09444847628328,7.83748812489601,"Very Low","Limited Coverage"
"7718","South Carolina","2024-12-14","1 Year",1.55565387178169,3.66709128155994,3.50271881820498,"Very Low",""
"7719","South Carolina","2025-01-18","6 Months",8.76623909084461,12.5671603882496,11.0595601195978,"Moderate",""
"7720","South Carolina","2024-06-29","1 Year",1,1.42929983343653,1.2339928120102,"Very Low","Limited Coverage"
"7721","South Carolina","2024-06-15","1 Year",1,1.54570999488896,1.22423778704978,"Very Low","Limited Coverage"
"7722","South Carolina","2024-07-13","All Results",1,1.34000323191772,1.204852559782,"Very Low","Limited Coverage"
"7723","South Carolina","2024-10-05","All Results",1.3085831511476,1.26721810177207,1.39796393764693,"Very Low",""
"7724","South Carolina","2025-02-01","All Results",22.0312269963006,20.2010786915409,19.3496595958491,"Very High",""
"7725","South Carolina","2024-03-23","All Results",1,3.02979198735112,2.78111808918593,"Very Low","Limited Coverage"
"7726","South Carolina","2024-04-13","All Results",1.58341225497686,3.12303212754167,2.62209617330452,"Very Low","Limited Coverage"
"7727","South Carolina","2024-05-18","All Results",1,2.1485595485805,1.67832975698306,"Very Low","Limited Coverage"
"7728","South Carolina","2024-12-07","All Results",1.35310095237339,2.19652674319773,1.75531886951215,"Very Low",""
"7729","South Carolina","2025-02-22","All Results",4.9006498981993,12.5363182448864,9.91126215284175,"Moderate",""
"7730","South Carolina","2024-03-02","All Results",1.64686408499868,6.18327262330311,5.21348245278835,"Low","Limited Coverage"
"7731","South Carolina","2024-12-28","All Results",7.61622073796897,7.86418093898833,8.48460197838767,"Moderate","Limited Coverage"
"7732","South Carolina","2024-03-23","1 Year",1,3.02979198735112,2.78111808918593,"Very Low","Limited Coverage"
"7733","South Carolina","2024-08-24","1 Year",1,1.2470072905104,1.22046954343301,"Very Low","Limited Coverage"
"7734","South Carolina","2025-02-15","45 Days",7.22200767539777,17.0488112259438,12.8925455633008,"Moderate",""
"7735","South Carolina","2024-05-04","All Results",1,2.45754953806397,1.84075903484558,"Very Low","Limited Coverage"
"7736","South Carolina","2025-01-11","All Results",3.90152765558804,10.7488780683158,10.5746047961178,"Low",""
"7737","South Carolina","2024-11-16","6 Months",1.11690897909411,1.46746450052705,1.38179234007064,"Very Low",""
"7738","South Dakota","2023-05-06","All Results",1.25024346707863,1.39188095655484,1.40204960260057,"Very Low","Limited Coverage"
"7739","South Dakota","2024-06-29","All Results",2.815068574468,1.42929983343653,1.76060183124646,"Low","Limited Coverage"
"7740","South Dakota","2024-11-02","1 Year",1.32651957504961,1.15979631700497,1.10884860654991,"Very Low","Limited Coverage"
"7741","South Dakota","2023-12-16","All Results",7.56145474058594,7.24948852534086,4.06528205487252,"Moderate","Limited Coverage"
"7742","South Dakota","2023-08-12","All Results",1.71837608915445,1.40598840387037,1.27843498824378,"Low","Limited Coverage"
"7743","South Dakota","2024-05-04","1 Year",3.50026161696707,2.45754953806397,3.20926276448991,"Low","Limited Coverage"
"7744","South Dakota","2023-05-13","All Results",1.19337897708437,1.3974222144624,1.4400862420953,"Very Low","Limited Coverage"
"7745","South Dakota","2025-02-08","6 Months",31.8130311060759,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"7746","South Dakota","2024-09-21","1 Year",1.32203903580979,1.16584862745419,1.12923807962568,"Very Low","Limited Coverage"
"7747","South Dakota","2025-03-15","45 Days",6.60938914207043,5.30536693054263,6.58784022027949,"Moderate","Limited Coverage"
"7748","South Dakota","2025-02-15","1 Year",26.8177693535169,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"7749","South Dakota","2024-06-22","All Results",2.57843324486914,1.34465587412946,1.4089319485326,"Low","Limited Coverage"
"7750","South Dakota","2024-01-27","All Results",2.00450613507871,8.32378959190988,7.49517500710083,"Low","Limited Coverage"
"7751","South Dakota","2024-11-09","All Results",1.1257112485925,1.31712051403566,1.28262859820213,"Very Low","Limited Coverage"
"7752","South Dakota","2024-12-07","6 Months",5.10700897001282,2.19652674319773,1.71533734024314,"Moderate","Limited Coverage"
"7753","South Dakota","2023-09-02","All Results",1.16448951000922,1.3447779039514,1.16448951000922,"Very Low","Limited Coverage"
"7754","South Dakota","2025-03-01","1 Year",15.3635400422659,11.1189850838549,14.6106252311241,"High","Limited Coverage"
"7755","South Dakota","2024-11-30","6 Months",5.33235242748273,1.52174593817539,1.41256310705057,"Moderate","Limited Coverage"
"7756","South Dakota","2023-07-22","All Results",1.26954627803833,1.36018687752725,1.29867527355006,"Very Low","Limited Coverage"
"7757","South Dakota","2024-11-02","All Results",1.32651957504961,1.15979631700497,1.10884860654991,"Very Low","Limited Coverage"
"7758","South Dakota","2024-04-06","All Results",4.81524917904387,3.70374030300032,5.76149003028729,"Moderate","Limited Coverage"
"7759","South Dakota","2025-03-15","All Results",6.60938914207043,5.30536693054263,6.58784022027949,"Moderate","Limited Coverage"
"7760","South Dakota","2024-02-10","All Results",11.7796548998357,7.44932522463829,7.4380026185917,"Moderate","Limited Coverage"
"7761","South Dakota","2025-02-08","All Results",31.8130311060759,19.2549941639292,29.135527556599,"Very High","Limited Coverage"
"7762","South Dakota","2024-06-08","All Results",1.6009671765549,1.67278752426067,1.99595585370464,"Low","Limited Coverage"
"7763","South Dakota","2023-11-18","All Results",1.70478504940204,2.04067888093034,1.23441979991161,"Low","Limited Coverage"
"7764","South Dakota","2025-01-11","1 Year",9.83476405165364,10.7488780683158,8.14382275389866,"Moderate","Limited Coverage"
"7765","South Dakota","2023-10-28","All Results",2.20671675300592,1.48201155984462,1.26572135629975,"Low","Limited Coverage"
"7766","South Dakota","2023-07-08","All Results",2.36431729911557,1.30992486294431,1.3434670538829,"Low","Limited Coverage"
"7767","South Dakota","2024-08-24","All Results",1.79301021629259,1.2470072905104,1.49204042085246,"Low","Limited Coverage"
"7768","South Dakota","2024-08-03","1 Year",1.03321054196483,1.25833801995808,1.45578498339962,"Very Low","Limited Coverage"
"7769","South Dakota","2025-01-04","6 Months",13.5840253283809,11.1411243157903,10.0682165549772,"High","Limited Coverage"
"7770","South Dakota","2025-02-15","6 Months",26.8177693535169,17.0488112259438,25.7191412869746,"Very High","Limited Coverage"
"7771","South Dakota","2024-09-28","All Results",1.1376018155661,1.24429889703197,1.31098279310293,"Very Low","Limited Coverage"
"7772","South Dakota","2024-09-21","6 Months",1.32203903580979,1.16584862745419,1.12923807962568,"Very Low","Limited Coverage"
"7773","South Dakota","2024-12-07","1 Year",5.10700897001282,2.19652674319773,1.71533734024314,"Moderate","Limited Coverage"
"7774","South Dakota","2025-03-15","6 Months",6.60938914207043,5.30536693054263,6.58784022027949,"Moderate","Limited Coverage"
"7775","South Dakota","2023-07-01","All Results",0.876278855653206,1.30396024943365,1.13109791000284,"Very Low","Limited Coverage"
"7776","South Dakota","2024-10-26","1 Year",1.01769801478736,1.10082527126502,1.06400421519285,"Very Low","Limited Coverage"
"7777","South Dakota","2024-07-06","1 Year",1.55438604309984,1.26752405271533,1.71511865828824,"Very Low","Limited Coverage"
"7778","South Dakota","2024-04-20","All Results",3.00991755311639,2.82271603171487,3.87270829528617,"Low","Limited Coverage"
